Timestamp,Age,Gender,Living Area,Class,Household Size,Parent Involvement,Literate Parents,Qualification - Father,Qualification - Mother,Homework Assistance,Homework Assistance - Mother,Homework Assistance - Father,School Distance,Transportation,Famous Landmarks,Tarred Road,Meals (3-Square),Veggies & Fruits,Vitamins,Balanced Diet,Breakfast,Lunch,Attendance,Study Hours,Sleep Hours,Exercise,After-School Activities,Extracurricular Activities,School Club,Intellectual Competitions,Sporting Activities,Gadgets,Internet,Grade,Academic Balance,Position
06/06/2025 12:14,10 - 15 Years,Male,Semi-Urban,SS2,2,Very Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Very Likely,Very Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,No,Often,Not Often,Yes,No,Yes,40 - 60 %,3Hrs & Above,4 - 5Hrs,Not Often,"After School Lessons, Playing, Reading",Yes,Yes,Yes,Yes,No,Yes,Between 55 - 65 %,No,Top 10
15/05/2025 12:51,15 - 20 Years,Female,Rural,BASIC 5,4,Involved,Yes,Informal Education (Vocational Training),Informal Education (Vocational Training),Father,Likely,Very Likely,Very Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,No,Yes,Often,Often,No,No,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Often,"Playing, Playing Games, Reading, Sleeping",Yes,Yes,Yes,No,No,No,65 & Above,Yes,Top 3
14/05/2025 13:30,15 - 20 Years,Female,Rural,SS3,4,Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Mother,Likely,Not Likely,Not Far,Private Transportation (Parents Car/Vehicle),Yes,Yes,Yes,Often,Often,No,Yes,Yes,60 & Above,Below 1Hr,7 - 8Hrs,Not Often,"Hawking/Trading, Playing",Yes,Yes,No,Yes,No,Yes,Between 45 - 55 %,Yes,Top 10
27/05/2025 21:12,10 - 15 Years,Female,Rural,SS 3,1,Very Involved,No,University Or Polytechnic Degree,Masters Degree,Mother,Very Likely,Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,No,Not Often,Often,Yes,Yes,Yes,60 & Above,Below 1Hr,6 - 7Hrs,Often,"After School Lessons, Playing",Yes,Yes,No,No,Yes,Yes,Between 45 - 55 %,Yes,Top 3
14/05/2025 11:46,15 - 20 Years,Female,Rural,SS 1,5,Involved,No,University Or Polytechnic Degree,Informal Education (Vocational Training),Father,Likely,Very Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,No,Often,Not Often,Yes,No,Yes,40 - 60 %,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"After School Lessons, Playing, Reading",Yes,No,No,No,No,No,65 & Above,No,Top 3
15/05/2025 11:35,15 - 20 Years,Female,Rural,SS 3,5,Involved,Yes,Informal Education (Vocational Training),Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,No,Not Often,Not Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Hawking/Trading, Reading",Yes,Yes,No,Yes,Yes,Yes,Between 45 - 55 %,Yes,Top 10
18/05/2025 20:21,15 - 20 Years,Male,Rural,SS 1,5,Involved,Yes,University Or Polytechnic Degree,Informal Education (Vocational Training),Mother,Not Likely,Likely,Very Far,Private Transportation (Parents Car/Vehicle),No,No,Yes,Very Often,Not Often,No,Yes,Yes,40 - 60 %,3Hrs & Above,7 - 8Hrs,Not Often,Sleeping,No,Yes,Yes,No,Yes,Yes,Between 45 - 55 %,No,Top 10
13/06/2025 13:43,15 - 20 Years,Female,Semi-Urban,SS24,4,Involved,No,Masters Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,Yes,Not Often,Not Often,Yes,Yes,No,40 - 60 %,Between 1Hr - 3Hrs,4 - 5Hrs,Very Often,"After School Lessons, Reading, Sleeping",Yes,Yes,Yes,No,Yes,Yes,Between 45 - 55 %,Yes,Top 3
13/05/2025 20:10,10 - 15 Years,Female,Semi-Urban,SS 3,2,Very Involved,Yes,Masters Degree,Waec/Ssce,Mother,Likely,Not Likely,Not Far,Trekking,No,No,Yes,Very Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,6 - 7Hrs,Often,"After School Lessons, Reading",Yes,No,No,No,No,Yes,Between 55 - 65 %,Yes,Top 3
18/05/2025 20:00,15 - 20 Years,Female,Urban,SS2,Big,Not At All Involved,No,University Or Polytechnic Degree,Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Very Likely,Very Far,Trekking,No,No,No,Not Often,Not Often,Yes,Yes,Yes,60 & Above,Below 1Hr,6 - 7Hrs,Not Often,After School Lessons,Yes,Yes,No,Yes,Yes,Yes,65 & Above,Yes,Top 10
14/05/2025 11:10,15 - 20 Years,Female,Rural,SS 1,4,Involved,Yes,Masters Degree,Phd,Father,Likely,Not Likely,Very Far,Trekking,No,No,Yes,Very Often,Very Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"Playing, Reading, Sleeping",No,No,Yes,Yes,No,No,65 & Above,Yes,Top 10
06/06/2025 19:07,15 - 20 Years,Male,Rural,SS 3,7,Involved,No,Waec/Ssce,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Not Likely,Very Far,Trekking,Yes,No,No,Often,Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,4 - 5Hrs,Often,Playing,No,No,No,No,No,Yes,Between 55 - 65 %,No,Top 10
13/06/2025 13:35,10 - 15 Years,Male,Urban,SS2,Small,Very Involved,Yes,Masters Degree,University Or Polytechnic Degree,Father,Very Likely,Not Likely,Very Far,Trekking,Yes,No,No,Not Often,Often,Yes,No,No,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,"Playing, Reading, Sleeping",No,No,Yes,Yes,Yes,No,Between 55 - 65 %,Yes,Top 3
14/05/2025 13:11,10 - 15 Years,Male,Rural,SS2,3,Involved,No,Masters Degree,Waec/Ssce,Mother,Very Likely,Not Likely,Very Far,Trekking,No,No,Yes,Not Often,Often,Yes,Yes,No,40 - 60 %,3Hrs & Above,4 - 5Hrs,Often,"After School Lessons, Playing, Reading",Yes,Yes,Yes,Yes,Yes,Yes,Between 45 - 55 %,No,Top 10
10/06/2025 00:59,10 - 15 Years,Male,Rural,BASIC 5,4,Involved,No,University Or Polytechnic Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Not Likely,Far,Private Transportation (Parents Car/Vehicle),Yes,Yes,Yes,Very Often,Very Often,No,Yes,Yes,40 - 60 %,Below 1Hr,7 - 8Hrs,Not Often,"Hawking/Trading, Reading",No,No,Yes,Yes,Yes,No,65 & Above,Yes,Top 10
13/06/2025 14:15,15 - 20 Years,Female,Rural,SS 1,8,Not At All Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,Father,Very Likely,Likely,Not Far,Trekking,No,Yes,Yes,Very Often,Often,No,No,No,10 - 40 %,3Hrs & Above,4 - 5Hrs,Often,"Playing, Reading",No,No,Yes,Yes,Yes,No,Between 45 - 55 %,Yes,Top 10
14/05/2025 11:26,10 - 15 Years,Female,Semi-Urban,SS 2,2,Very Involved,No,University Or Polytechnic Degree,Waec/Ssce,Father,Very Likely,Very Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,Yes,Often,Very Often,No,No,No,60 & Above,Below 1Hr,4 - 5Hrs,Very Often,"Playing, Reading",Yes,Yes,Yes,Yes,No,No,Between 55 - 65 %,Yes,Top 10
18/05/2025 19:10,15 - 20 Years,Male,Urban,SS1,6,Involved,Yes,Masters Degree,University Or Polytechnic Degree,Father,Very Likely,Not Likely,Far,Trekking,No,No,Yes,Not Often,Not Often,Yes,Yes,Yes,60 & Above,Below 1Hr,7 - 8Hrs,Often,"After School Lessons, Reading, Sleeping",No,Yes,Yes,Yes,No,No,Between 45 - 55 %,Yes,Top 10
15/05/2025 11:12,10 - 15 Years,Male,Rural,SS1,10,Involved,No,University Or Polytechnic Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Likely,Far,Trekking,No,No,Yes,Not Often,Not Often,Yes,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,Reading,Yes,No,No,Yes,No,Yes,65 & Above,No,Top 10
14/05/2025 14:59,10 - 15 Years,Female,Urban,SS 3,5,Involved,No,Masters Degree,Waec/Ssce,Mother,Likely,Likely,Far,Trekking,No,Yes,No,Often,Not Often,Yes,Yes,No,60 & Above,Between 1Hr - 3Hrs,4 - 5Hrs,Not Often,"After School Lessons, Reading",Yes,Yes,Yes,Yes,No,No,Between 55 - 65 %,Yes,Top 3
13/06/2025 13:56,10 - 15 Years,Female,Rural,SS2,6,Involved,Yes,Masters Degree,Masters Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Very Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,Yes,Very Often,Often,Yes,No,No,60 & Above,Between 1Hr - 3Hrs,4 - 5Hrs,Often,"After School Lessons, Reading, Sleeping",Yes,Yes,No,Yes,Yes,No,Between 55 - 65 %,Yes,Top 3
13/06/2025 14:24,10 - 15 Years,Male,Semi-Urban,SS 2,9,Very Involved,No,University Or Polytechnic Degree,Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,No,Yes,Not Often,Not Often,No,Yes,No,40 - 60 %,3Hrs & Above,6 - 7Hrs,Very Often,Reading,Yes,No,No,Yes,No,No,65 & Above,Yes,Top 10
13/06/2025 12:18,15 - 20 Years,Female,Rural,SS 2,5,Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,Yes,Often,Often,Yes,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Hawking/Trading, Playing, Reading",Yes,Yes,Yes,No,Yes,No,Between 45 - 55 %,Yes,Top 10
16/05/2025 09:20,10 - 15 Years,Male,Urban,SS1,5,Very Involved,Yes,Waec/Ssce,Masters Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,No,Yes,Often,Not Often,No,No,Yes,40 - 60 %,3Hrs & Above,7 - 8Hrs,Often,"After School Lessons, Playing, Reading, Sleeping",Yes,No,Yes,Yes,No,Yes,65 & Above,No,Top 10
13/06/2025 15:00,10 - 15 Years,Female,Rural,JSS 2,4,Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Father,Not Likely,Likely,Not Far,Private Transportation (Parents Car/Vehicle),No,No,Yes,Not Often,Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"Hawking/Trading, Reading",Yes,No,No,No,Yes,Yes,Between 55 - 65 %,Yes,Top 3
06/06/2025 11:10,10 - 15 Years,Male,Rural,SS 3,2,Very Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,Mother,Very Likely,Not Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,No,Often,Not Often,Yes,Yes,Yes,60 & Above,Below 1Hr,4 - 5Hrs,Very Often,"Hawking/Trading, Playing, Reading",Yes,Yes,No,Yes,Yes,No,65 & Above,No,Top 5
06/06/2025 14:25,10 - 15 Years,Female,Urban,SS 3,5,Not At All Involved,No,Waec/Ssce,University Or Polytechnic Degree,Father,Very Likely,Very Likely,Not Far,Trekking,No,Yes,No,Not Often,Not Often,Yes,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,After School Lessons,No,Yes,Yes,No,Yes,No,Between 55 - 65 %,No,Top 10
06/06/2025 18:14,15 - 20 Years,Female,Urban,SS 2,3,Very Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,Mother,Not Likely,Likely,Not Far,Private Transportation (Parents Car/Vehicle),Yes,No,No,Not Often,Not Often,No,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Very Often,Sleeping,No,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 10
18/05/2025 18:53,10 - 15 Years,Female,Semi-Urban,SS 2,6,Involved,No,Waec/Ssce,Waec/Ssce,Mother,Very Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,No,Often,Not Often,Yes,Yes,No,60 & Above,3Hrs & Above,4 - 5Hrs,Not Often,Hawking/Trading,Yes,No,No,Yes,No,Yes,65 & Above,Yes,Top 5
13/06/2025 12:27,15 - 20 Years,Male,Semi-Urban,SS 2,6,Involved,Yes,Informal Education (Vocational Training),Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,No,No,Not Often,Often,No,No,No,60 & Above,3Hrs & Above,7 - 8Hrs,Often,"After School Lessons, Reading, Sleeping",Yes,Yes,No,Yes,Yes,No,Between 55 - 65 %,Yes,Top 5
14/05/2025 12:00,15 - 20 Years,Female,Semi-Urban,SS1,6,Involved,No,Waec/Ssce,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Very Likely,Likely,Not Far,Trekking,No,No,Yes,Not Often,Often,No,No,Yes,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Often,"Hawking/Trading, Playing, Sleeping",Yes,No,Yes,Yes,Yes,No,Between 45 - 55 %,No,Top 10
14/05/2025 10:47,5 - 10 Years,Female,Urban,SS 1,5,Not At All Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Very Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,No,Very Often,Often,No,Yes,Yes,60 & Above,Below 1Hr,6 - 7Hrs,Very Often,"Playing, Reading, Sleeping",Yes,Yes,No,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 10
13/06/2025 12:31,15 - 20 Years,Male,Urban,SS 3,4,Not At All Involved,No,University Or Polytechnic Degree,University Or Polytechnic Degree,Mother,Likely,Likely,Not Far,Trekking,No,No,Yes,Often,Often,No,Yes,No,40 - 60 %,Below 1Hr,6 - 7Hrs,Not Often,"Hawking/Trading, Playing, Sleeping",No,Yes,No,Yes,Yes,Yes,Between 55 - 65 %,No,Top 10
14/05/2025 21:30,10 - 15 Years,Female,Rural,SS 3,6,Involved,Yes,Informal Education (Vocational Training),Masters Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Very Likely,Not Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,Yes,Not Often,Not Often,Yes,Yes,No,60 & Above,3Hrs & Above,7 - 8Hrs,Often,"Playing, Reading",Yes,Yes,Yes,Yes,No,Yes,Between 55 - 65 %,Yes,Top 3
18/05/2025 20:21,10 - 15 Years,Female,Semi-Urban,SS2,8,Very Involved,Yes,University Or Polytechnic Degree,Masters Degree,Mother,Likely,Likely,Not Far,Trekking,No,No,Yes,Not Often,Often,Yes,Yes,Yes,40 - 60 %,3Hrs & Above,6 - 7Hrs,Very Often,Playing,Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 10
13/06/2025 15:03,15 - 20 Years,Female,Urban,SS 3,3,Involved,No,Waec/Ssce,Informal Education (Vocational Training),Mother,Very Likely,Likely,Very Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,Yes,Very Often,Often,Yes,Yes,No,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,Reading,Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 3
14/05/2025 13:44,10 - 15 Years,Female,Rural,SS 3,10,Very Involved,No,Waec/Ssce,Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Not Likely,Very Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,No,Often,Often,No,Yes,Yes,60 & Above,3Hrs & Above,4 - 5Hrs,Often,"Playing, Reading",Yes,Yes,No,Yes,No,Yes,Between 55 - 65 %,No,Top 3
14/05/2025 12:16,15 - 20 Years,Male,Rural,200,5,Very Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Likely,Not Far,Trekking,Yes,Yes,No,Not Often,Often,No,Yes,No,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"After School Lessons, Reading",No,Yes,No,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 3
14/05/2025 11:56,10 - 15 Years,Female,Rural,SS 2,5,Not At All Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,Trekking,Yes,No,Yes,Not Often,Not Often,Yes,No,Yes,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Often,"After School Lessons, Playing, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,Between 45 - 55 %,Yes,Top 10
14/05/2025 12:19,15 - 20 Years,Female,Semi-Urban,SS 1,6,Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Mother,Not Likely,Very Likely,Far,Trekking,No,No,Yes,Very Often,Often,Yes,No,No,40 - 60 %,Below 1Hr,6 - 7Hrs,Often,"Playing, Reading",Yes,Yes,No,No,Yes,Yes,65 & Above,Yes,Top 10
13/05/2025 20:15,10 - 15 Years,Female,Urban,SS2,Big,Involved,Yes,Waec/Ssce,University Or Polytechnic Degree,Father,Not Likely,Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,Yes,Not Often,Often,Yes,Yes,Yes,40 - 60 %,3Hrs & Above,6 - 7Hrs,Very Often,"Playing, Reading, Sleeping",Yes,No,No,Yes,No,No,65 & Above,Yes,Top 5
14/05/2025 13:44,10 - 15 Years,Female,Urban,SS3,4,Involved,Yes,Phd,Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Very Likely,Likely,Not Far,Trekking,No,Yes,Yes,Often,Often,No,No,No,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"After School Lessons, Playing, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,No,65 & Above,No,Top 10
13/06/2025 12:41,10 - 15 Years,Male,Semi-Urban,SS 2,8,Not At All Involved,Yes,Informal Education (Vocational Training),Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Very Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,No,Often,Very Often,Yes,Yes,No,60 & Above,3Hrs & Above,7 - 8Hrs,Often,"Playing, Reading, Sleeping",Yes,Yes,No,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 3
10/06/2025 01:54,10 - 15 Years,Female,Semi-Urban,SS1,5,Very Involved,Yes,Informal Education (Vocational Training),Waec/Ssce,Mother,Likely,Likely,Not Far,Private Transportation (Parents Car/Vehicle),Yes,Yes,No,Not Often,Not Often,Yes,Yes,Yes,40 - 60 %,3Hrs & Above,7 - 8Hrs,Often,"Playing, Sleeping",No,No,Yes,No,No,No,65 & Above,Yes,Top 3
06/06/2025 18:09,15 - 20 Years,Female,Rural,SS 1,Small,Not At All Involved,Yes,University Or Polytechnic Degree,Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,Yes,Often,Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"After School Lessons, Playing, Reading",No,Yes,Yes,Yes,No,No,Between 45 - 55 %,No,Top 10
15/05/2025 11:03,10 - 15 Years,Female,Urban,SS 2,6,Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,Mother,Likely,Likely,Not Far,Private Transportation (Parents Car/Vehicle),No,Yes,Yes,Not Often,Not Often,Yes,Yes,Yes,40 - 60 %,3Hrs & Above,7 - 8Hrs,Not Often,"Hawking/Trading, Sleeping",Yes,Yes,No,Yes,Yes,Yes,Between 55 - 65 %,No,Top 3
06/06/2025 17:30,5 - 10 Years,Male,Urban,SS 2,Duplex,Involved,Yes,Masters Degree,University Or Polytechnic Degree,Father,Not Likely,Not Likely,Not Far,Trekking,Yes,Yes,Yes,Not Often,Very Often,No,Yes,No,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"Playing, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,No,Top 10
14/05/2025 12:02,15 - 20 Years,Male,Semi-Urban,SS 3,Big,Not At All Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Very Far,Private Transportation (Parents Car/Vehicle),Yes,Yes,No,Often,Often,Yes,No,Yes,40 - 60 %,3Hrs & Above,4 - 5Hrs,Not Often,"After School Lessons, Reading, Sleeping",No,No,Yes,Yes,No,No,65 & Above,Yes,Top 3
06/06/2025 17:24,10 - 15 Years,Female,Semi-Urban,SS 2,4,Involved,Yes,Informal Education (Vocational Training),University Or Polytechnic Degree,Mother,Not Likely,Not Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,Yes,Very Often,Not Often,No,Yes,Yes,10 - 40 %,3Hrs & Above,6 - 7Hrs,Not Often,"After School Lessons, Playing, Reading",No,Yes,No,No,Yes,Yes,65 & Above,No,Top 10
13/06/2025 14:17,15 - 20 Years,Male,Rural,200,3,Very Involved,No,University Or Polytechnic Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Very Far,Trekking,Yes,No,Yes,Often,Not Often,No,Yes,Yes,60 & Above,Below 1Hr,6 - 7Hrs,Very Often,Hawking/Trading,No,No,Yes,Yes,No,Yes,65 & Above,No,Top 5
09/06/2025 09:25,10 - 15 Years,Female,Rural,SS2,4,Very Involved,Yes,Phd,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Very Likely,Not Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,No,Yes,Often,Not Often,Yes,Yes,No,60 & Above,3Hrs & Above,6 - 7Hrs,Not Often,Reading,Yes,Yes,Yes,No,Yes,No,Between 55 - 65 %,No,Top 3
14/05/2025 11:53,10 - 15 Years,Male,Rural,200,2,Very Involved,Yes,Waec/Ssce,Waec/Ssce,Father,Not Likely,Not Likely,Not Far,Trekking,Yes,No,Yes,Not Often,Not Often,No,No,No,60 & Above,Between 1Hr - 3Hrs,4 - 5Hrs,Not Often,Playing,Yes,No,No,Yes,No,Yes,Between 55 - 65 %,No,Top 5
06/06/2025 17:50,15 - 20 Years,Female,Semi-Urban,SS 1,4,Involved,Yes,University Or Polytechnic Degree,Informal Education (Vocational Training),Mother,Likely,Likely,Very Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,4 - 5Hrs,Often,Training,Yes,No,No,Yes,Yes,No,Between 55 - 65 %,Yes,Top 3
13/06/2025 13:57,15 - 20 Years,Male,Semi-Urban,SS 2,7,Involved,Yes,Waec/Ssce,Waec/Ssce,Mother,Not Likely,Not Likely,Very Far,Trekking,Yes,No,No,Not Often,Often,No,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"Playing, Reading",No,Yes,No,Yes,Yes,No,65 & Above,No,Top 10
06/06/2025 11:58,15 - 20 Years,Female,Semi-Urban,SS2,9,Involved,Yes,Waec/Ssce,Masters Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,Trekking,Yes,Yes,Yes,Not Often,Often,Yes,Yes,No,60 & Above,Below 1Hr,4 - 5Hrs,Very Often,"Hawking/Trading, Sleeping",No,Yes,Yes,Yes,No,Yes,65 & Above,Yes,Top 3
14/05/2025 13:38,10 - 15 Years,Female,Rural,SS 3,Big,Involved,No,University Or Polytechnic Degree,Waec/Ssce,Father,Likely,Likely,Not Far,Trekking,No,No,Yes,Not Often,Very Often,No,No,No,40 - 60 %,3Hrs & Above,6 - 7Hrs,Not Often,"Playing, Sleeping",Yes,No,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 10
14/05/2025 14:55,15 - 20 Years,Female,Urban,SS 2,4,Very Involved,No,University Or Polytechnic Degree,University Or Polytechnic Degree,Mother,Not Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,Yes,Very Often,Very Often,No,No,Yes,60 & Above,Below 1Hr,6 - 7Hrs,Often,"After School Lessons, Playing, Reading, Sleeping",Yes,Yes,No,No,No,Yes,Between 55 - 65 %,No,Top 10
13/06/2025 13:39,10 - 15 Years,Female,Urban,SS 2,6,Involved,Yes,Informal Education (Vocational Training),University Or Polytechnic Degree,Father,Not Likely,Not Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,No,Often,Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"Hawking/Trading, Sleeping",Yes,Yes,Yes,Yes,No,Yes,65 & Above,No,Top 5
14/05/2025 14:20,10 - 15 Years,Female,Rural,SS 3,5,Very Involved,Yes,Waec/Ssce,University Or Polytechnic Degree,Mother,Likely,Likely,Very Far,Trekking,No,Yes,Yes,Very Often,Not Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Playing, Reading",Yes,Yes,Yes,Yes,Yes,No,Between 55 - 65 %,Yes,Top 3
09/06/2025 09:25,15 - 20 Years,Male,Semi-Urban,200 LEVEL,4,Very Involved,Yes,Phd,Masters Degree,Father,Very Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,No,Yes,Not Often,Not Often,No,No,No,60 & Above,Below 1Hr,4 - 5Hrs,Very Often,Playing,Yes,No,Yes,No,No,No,Between 55 - 65 %,No,Top 3
14/05/2025 10:55,15 - 20 Years,Male,Rural,SS1,3,Involved,Yes,Masters Degree,University Or Polytechnic Degree,Father,Very Likely,Not Likely,Not Far,Trekking,No,No,Yes,Often,Often,Yes,Yes,No,60 & Above,Below 1Hr,7 - 8Hrs,Not Often,"After School Lessons, Reading, Sleeping",No,No,No,Yes,Yes,Yes,65 & Above,Yes,Top 5
13/06/2025 14:37,15 - 20 Years,Female,Rural,SS 3,3,Very Involved,Yes,Waec/Ssce,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Not Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,No,Yes,Not Often,Often,Yes,Yes,No,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Very Often,"After School Lessons, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 3
